,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688499.SH,688499,N利元亨,专用机械,178.2,1.0,36.0,136.0,32.02,,0.0
1,001208.SZ,001208,华菱线缆,电气设备,8.5,3.0,9.0,109.0,11.36,,0.0
2,603171.SH,603171,税友股份,软件服务,21.12,2.0,5.0,105.0,8.57,,0.0
3,605011.SH,605011,杭州热电,供气供热,9.77,2.0,5.0,105.0,3.92,,0.0
4,603958.SH,603958,哈森股份,服饰,10.88,3.0,5.0,105.0,23.65,中信里昂资产管理有限公司-客户资金,1.0
5,688699.SH,688699,明微电子,半导体,342.38,2.0,4.0,104.0,60.47,"中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金",7.0
6,600252.SH,600252,中恒集团,中成药,3.62,2.0,3.0,103.0,125.8,"大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
香港中央结算有限公司(陆股通)
华夏基金-农业银行-华夏中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划",12.0
7,600771.SH,600771,广誉远,中成药,43.01,2.0,3.0,103.0,211.61,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托",3.0
8,601106.SH,601106,中国一重,工程机械,3.73,3.0,3.0,103.0,255.8,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中国华融资产管理股份有限公司
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划",7.0
9,002529.SZ,002529,海源复材,专用机械,10.01,3.0,3.0,103.0,26.03,,0.0
